,fromid,date,toid,text,label,chatmsg_cut,extra
5456,426590266,2018-09-16T01:24:20+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
3140,74900947,2018-09-16T00:47:53+08:00,33766079,迷雾+,0,迷雾 +,1
1138,662892285,2018-09-16T00:16:49+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
8749,1075965027,2018-09-16T02:26:21+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
7029,111127283,2018-09-16T01:50:18+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
7078,3148576,2018-09-16T01:51:09+08:00,33766079,小哥哥别给鸟儿放假了，买爽片加QQ：2748922307什么都有，萝莉，制服，萝莉等等还有（直播软件各种软件）切记，不买勿扰,1,小 哥哥 别 给 鸟儿 放假 了 ， 买爽 片加 QQ ： 2748922307 什么 都 有 ， 萝莉 ， 制服 ， 萝莉 等等 还有 （ 直播 软件 各种 软件 ） 切记 ， 不买 勿扰,1
2123,1068373760,2018-09-16T00:33:42+08:00,33766079,浪单滴滴,0,浪单 滴滴,1
1393,3059070,2018-09-16T00:20:49+08:00,33766079,处对象资料有本人照片，迷雾来三个躺的，处各种模式的队友,1,处 对象 资料 有 本人 照片 ， 迷雾 来 三个 躺 的 ， 处 各种 模式 的 队友,1
6255,581164438,2018-09-16T01:36:28+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
2423,226768879,2018-09-16T00:37:42+08:00,33766079,6级荣耀逃+实力,0,6 级 荣耀 逃 + 实力,1
464,1080545108,2018-09-16T00:07:12+08:00,33766079,玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279,1
4492,53578103,2018-09-16T01:08:20+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
5100,974840220,2018-09-16T01:19:41+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
1184,104057130,2018-09-16T00:17:34+08:00,33766079,母题,0,母题,1
1890,1080545108,2018-09-16T00:28:06+08:00,33766079,玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279,1
7839,1093480445,2018-09-16T02:07:09+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
7530,985459440,2018-09-16T02:01:36+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
5642,76569784,2018-09-16T01:29:50+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306,1
8012,662892285,2018-09-16T02:11:25+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
6723,24029947,2018-09-16T01:46:34+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
3855,974840220,2018-09-16T00:58:48+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
7533,76569784,2018-09-16T02:01:47+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306,1
3250,1077946421,2018-09-16T00:48:22+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
9309,53578103,2018-09-16T02:30:57+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
1960,1077946421,2018-09-16T00:27:44+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
581,24029947,2018-09-16T00:06:07+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
3839,974840220,2018-09-16T00:56:40+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
7757,974840220,2018-09-16T02:09:29+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
8608,3148576,2018-09-16T02:21:46+08:00,33766079,小哥哥别给鸟儿放假了，买爽片加QQ：2748922307什么都有，萝莉，制服，萝莉等等还有（直播软件各种软件）切记，不买勿扰,1,小 哥哥 别 给 鸟儿 放假 了 ， 买爽 片加 QQ ： 2748922307 什么 都 有 ， 萝莉 ， 制服 ， 萝莉 等等 还有 （ 直播 软件 各种 软件 ） 切记 ， 不买 勿扰,1
9145,69325430,2018-09-16T02:32:31+08:00,33766079,观战50人一小时0.6元100人观战一小时1.15元网址：mrnor点cn免费送分站,1,观战 50 人一 小时 0.6 元 100 人 观战 一 小时 1.15 元 网址 ： mrnor 点 cn 免费送 分站,1
5593,208473659,2018-09-16T01:26:54+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi.小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi . 小妞 新群,1
4642,3059070,2018-09-16T01:10:32+08:00,33766079,处对象资料有本人照片，迷雾来三个躺的，处各种模式的队友,0,处 对象 资料 有 本人 照片 ， 迷雾 来 三个 躺 的 ， 处 各种 模式 的 队友,1
2409,1072996134,2018-09-16T00:36:22+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰,1
7366,24029947,2018-09-16T01:55:15+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
488,991357610,2018-09-16T00:05:13+08:00,33766079,老板们该买片了A.V软件.网站可搜（萝莉，明星，丝袜，一线天vip）应有尽有可截图ios可用5r购买+q3422928788,1,老板 们 该 买片 了 A . V 软件 . 网站 可 搜 （ 萝莉 ， 明星 ， 丝袜 ， 一线天 vip ） 应有尽有 可 截图 ios 可用 5r 购买 + q3422928788,1
7574,74900947,2018-09-16T02:04:53+08:00,33766079,迷雾+,0,迷雾 +,1
4632,74900947,2018-09-16T01:06:13+08:00,33766079,迷雾+,0,迷雾 +,1
4195,24029947,2018-09-16T01:04:27+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
2507,3059070,2018-09-16T00:39:40+08:00,33766079,处对象资料有本人照片，迷雾来三个躺的，处各种模式的队友,0,处 对象 资料 有 本人 照片 ， 迷雾 来 三个 躺 的 ， 处 各种 模式 的 队友,1
8882,69325430,2018-09-16T02:27:12+08:00,33766079,观战50人一小时0.6元100人观战一小时1.15元网址：mrnor点cn免费送分站,1,观战 50 人一 小时 0.6 元 100 人 观战 一 小时 1.15 元 网址 ： mrnor 点 cn 免费送 分站,1
6760,3059070,2018-09-16T01:48:49+08:00,33766079,处对象资料有本人照片，迷雾来三个躺的，处各种模式的队友,0,处 对象 资料 有 本人 照片 ， 迷雾 来 三个 躺 的 ， 处 各种 模式 的 队友,1
9420,4030209,2018-09-16T02:33:54+08:00,33766079,逃杀+荣耀局带脑,0,逃杀 + 荣耀 局带 脑,1
6333,678870582,2018-09-16T01:39:58+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
4625,74900947,2018-09-16T01:08:30+08:00,33766079,迷雾+,0,迷雾 +,1
365,118186611,2018-09-16T00:07:33+08:00,33766079,逃杀＋,0,逃杀 ＋,1
9838,111127283,2018-09-16T02:42:32+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
4314,74900947,2018-09-16T01:02:19+08:00,33766079,迷雾+,0,迷雾 +,1
1571,1080545108,2018-09-16T00:21:06+08:00,33766079,玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279,1
6211,985459440,2018-09-16T01:37:28+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
1824,6890646,2018-09-16T00:26:50+08:00,33766079,送球美少女+ID好看的私聊我关注你,0,送球 美少女 + ID 好看 的 私聊 我 关注 你,1
1751,62038024,2018-09-16T00:29:46+08:00,33766079,花式打手榜逃打法fw绕道ok,1,花式 打手 榜 逃 打法 fw 绕道 ok,1
6273,662892285,2018-09-16T01:38:27+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
9684,13709258,2018-09-16T02:39:05+08:00,33766079,4541400,0,4541400,1
7862,985459440,2018-09-16T02:08:36+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
9796,1047908424,2018-09-16T02:39:29+08:00,33766079,固搭+,0,固搭 +,1
4237,99595497,2018-09-16T01:02:58+08:00,33766079,逃杀,0,逃杀,1
7464,1074902097,2018-09-16T02:00:56+08:00,33766079,观战50人一小时热门0.3元，100人观战0.5元网址luojieds.top售后群244519508,1,观战 50 人一 小时 热门 0.3 元 ， 100 人 观战 0.5 元 网址 luojieds . top 售后 群 244519508,1
7091,3134147,2018-09-16T01:52:43+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
6040,991357610,2018-09-16T01:31:01+08:00,33766079,老板们该买片了A.V软件.网站可搜（萝莉，明星，丝袜，一线天vip）应有尽有可截图ios可用5r购买+q3422928788老板,1,老板 们 该 买片 了 A . V 软件 . 网站 可 搜 （ 萝莉 ， 明星 ， 丝袜 ， 一线天 vip ） 应有尽有 可 截图 ios 可用 5r 购买 + q3422928788 老板,1
9567,165322471,2018-09-16T02:39:13+08:00,33766079,恋爱＋,0,恋爱 ＋,1
2445,40082005,2018-09-16T00:37:40+08:00,33766079,逃，找手感，几天没玩,0,逃 ， 找 手感 ， 几天 没 玩,1
976,23139150,2018-09-16T00:11:57+08:00,33766079,逃杀,0,逃杀,1
9843,1075965027,2018-09-16T02:43:18+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
2708,208473659,2018-09-16T00:44:53+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi.小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi . 小妞 新群,1
6571,76569784,2018-09-16T01:40:40+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306,1
9079,76569784,2018-09-16T02:34:07+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306鸟,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306 鸟,1
9824,432101791,2018-09-16T02:40:53+08:00,33766079,没时间玩了号低价处理，有意的看留言板,1,没 时间 玩 了 号 低价 处理 ， 有意 的 看 留言板,1
862,991357610,2018-09-16T00:12:25+08:00,33766079,老板们该买片了A.V软件.网站可搜（萝莉，明星，丝袜，一线天vip）应有尽有可截图ios可用5r购买+q3422928788,1,老板 们 该 买片 了 A . V 软件 . 网站 可 搜 （ 萝莉 ， 明星 ， 丝袜 ， 一线天 vip ） 应有尽有 可 截图 ios 可用 5r 购买 + q3422928788,1
7843,678870582,2018-09-16T02:08:56+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
2035,1093480445,2018-09-16T00:30:53+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
703,111127283,2018-09-16T00:12:04+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
9199,92003904,2018-09-16T02:32:39+08:00,33766079,互七彩,0,互 七彩,1
6124,76569784,2018-09-16T01:39:37+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306,1
9989,80260088,2018-09-16T02:40:55+08:00,33766079,睡不着唠嗑+,0,睡不着 唠嗑 +,1
9268,142942757,2018-09-16T02:34:55+08:00,33766079,免费接号+55级吞噬号,1,免费 接号 + 55 级 吞噬 号,1
8967,3059070,2018-09-16T02:28:13+08:00,33766079,处对象资料有本人照片，迷雾来三个躺的，处各种模式的队友,0,处 对象 资料 有 本人 照片 ， 迷雾 来 三个 躺 的 ， 处 各种 模式 的 队友,1
5691,111127283,2018-09-16T01:27:33+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
3595,662892285,2018-09-16T00:52:23+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
7098,53578103,2018-09-16T01:53:30+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊买,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊 买,1
